source,source_record_id,source_snapshot_date,title,title_normalized,job_level,location,experience_years_min,experience_years_max,skills,salary_min,salary_max,category,source_metadata
topcv,477183,2026-01-08,Backend Java Developer,Backend Developer,mid,Ha Noi,3,3,[],20000000,45000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/backend-java-developer/477183.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,701239,2025-12-25,Nhân Viên Phân Tích Nghiệp Vụ (Ba),Business Analyst,mid,Ho Chi Minh,2,2,[],,20000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-phan-tich-nghiep-vu-ba/701239.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,726623,2026-01-09,MES Admin,MES Admin,mid,Thanh Hóa,2,2,[],17000000,30000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/mes-admin/726623.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,825359,2026-01-01,"Nhân Viên Kỹ Thuật Máy In, Máy Photocopy","Nhân Viên Kỹ Thuật Máy In, Máy Photocopy",mid,Đồng Nai,1,1,[],6000000,10000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-may-in-may-photocopy/825359.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,903632,2026-01-08,Fresher Android Talent,Fresher Android Talent,fresher,Ha Noi,1,1,[],6000000,8000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/fresher-android-talent-j903632.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,929689,2026-01-01,Tester Onsite,QA Engineer,mid,Ha Noi,3,3,[],18000000,30000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/tester-onsite/929689.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,942549,2026-01-08,Unity Developer (Casual/Puzzle) - Junior/Middle,Junior Game Developer,junior,Ha Noi,1,1,[],,30000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/unity-developer-casual-puzzle-junior-middle/942549.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,955292,2026-01-08,System Admin,System Admin,mid,Ha Noi,2,2,[],20000000,40000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/system-admin/955292.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,963455,2025-12-25,Nhân Viên Lập Trình Phay CNC (Creo/ Hypermill),Nhân Viên Lập Trình Phay CNC Creo/ Hypermill ,mid,Ho Chi Minh,1,1,[],13000000,30000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-lap-trinh-phay-cnc-creo-hypermill/963455.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,982028,2025-12-25,Automation Tester,QA Engineer,mid,Ha Noi,4,4,[],25000000,40000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/automation-tester/982028.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1007891,2026-01-08,Lập Trình Viên Front-End Junior (Angular),Junior Frontend Developer,junior,Ha Noi,1,1,[],12000000,15000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/lap-trinh-vien-front-end-junior-angular/1007891.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1017119,2025-12-18,Nhân Viên Lập Trình Mobile,Mobile Developer,mid,Ha Noi,1,1,[],12000000,20000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-lap-trinh-mobile/1017119.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1032919,2026-01-13,Presales Networks Engineer (Tư Vấn Kỹ Thuật),Presales Networks Engineer Tư Vấn Kỹ Thuật ,mid,Ha Noi,2,2,[],10000000,20000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/presales-networks-engineer-tu-van-ky-thuat/1032919.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1037496,2026-01-08,Kinh Doanh Dự Án Công Nghệ Thông Tin,Kinh Doanh Dự Án Công Nghệ Thông Tin,mid,Ha Noi,2,2,[],15000000,25000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/kinh-doanh-du-an-cong-nghe-thong-tin/1037496.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1041306,2026-01-12,Lập Trình Viên Dev,Software Engineer,mid,Ha Noi,1,1,[],,40000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/lap-trinh-vien-dev/1041306.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1066578,2026-01-01,Android Fresher Mobile App (Kotlin),Android Fresher Mobile App Kotlin ,fresher,Ha Noi,1,1,[],7000000,12000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/android-fresher-mobile-app-kotlin/1066578.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1083709,2026-01-08,Chuyên Viên IT,Chuyên Viên IT,mid,Tây Ninh,,,[],7500000,10000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/chuyen-vien-it/1083709.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1086109,2026-01-10,Nhân Viên React Native Mobile,Nhân Viên React Native Mobile,mid,Ha Noi,2,2,[],15000000,40000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-react-native-mobile/1086109.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1111999,2026-01-08,Nhân Viên Kinh Doanh Bán Lẻ Sản Phẩm CNTT,Nhân Viên Kinh Doanh Bán Lẻ Sản Phẩm CNTT,mid,Ha Noi,1,1,[],8000000,12000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-ban-le-san-pham-cntt/1111999.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1113285,2026-01-12,Phó Phòng Kỹ Thuật,Phó Phòng Kỹ Thuật,manager,Ho Chi Minh,3,3,[],15000000,20000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/pho-phong-ky-thuat/1113285.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1124480,2026-01-08,Thực Tập Sinh Vận Hành Hệ Thống,Thực Tập Sinh Vận Hành Hệ Thống,intern,Ha Noi,,,[],,3000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/thuc-tap-sinh-van-hanh-he-thong/1124480.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1129917,2025-12-18,Junior Tester (Lương NET Thu Nhập 10-15 Triệu/Tháng),Junior QA Engineer,junior,Ha Noi,2,2,[],10000000,15000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/junior-tester-luong-net-thu-nhap-10-15-trieu-thang/1129917.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1136876,2026-01-08,"Fullstack Developer (React.JS, Node.JS)",Fullstack Developer,mid,Ha Noi,3,3,[],,40000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/fullstack-developer-react-js-node-js/1136876.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1140667,2026-01-01,Lập Trình Viên Backend (.Net/ Java/ NodeJS),Backend Developer,mid,Ha Noi,3,3,[],15000000,30000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/lap-trinh-vien-backend-net-java-nodejs/1140667.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1140735,2026-01-01,Lập Trình Viên Mobile (IOS/ Java/ Koltin/ Flutter),Mobile Developer,mid,Ha Noi,2,2,[],10000000,25000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/lap-trinh-vien-mobile-ios-java-koltin-flutter/1140735.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1141064,2026-01-01,Chuyên Viên Tester Từ 2 Năm Kinh Nghiệm,QA Engineer,mid,Ha Noi,1,1,[],10000000,22000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/chuyen-vien-tester-tu-2-nam-kinh-nghiem/1141064.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1151299,2026-01-01,Thực Tập Sinh Business Analyst - Hỗ Trợ Phụ Cấp,Business Analyst,intern,Ha Noi,,,[],,3000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/thuc-tap-sinh-business-analyst-ho-tro-phu-cap/1151299.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1179409,2026-01-08,Thực Tập Sinh Tiếng Nhật - It Comtor Intern,Thực Tập Sinh Tiếng Nhật - It Comtor Intern,intern,Ha Noi,,,[],,2000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/thuc-tap-sinh-tieng-nhat-it-comtor-intern/1179409.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1181009,2026-01-08,Nhân Viên Lập Trình PLC,Nhân Viên Lập Trình PLC,mid,Bắc Ninh,2,2,[],12000000,16000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-lap-trinh-plc/1181009.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
